,t,label
25005,Which you have prepared before the face of all peoples,1.0
25008,and Simeon blessed them and said to Mary his mother Behold this child is set for the falling and the rising of many in Israel and for a sign which is spoken against,1.0
25010,There was one Anna a prophetess the daughter of Phanuel of the tribe of Asher she was of a great age having lived with a husband seven years from her virginity,1.0
25012,Coming up at that very hour she gave thanks to the Lord and spoke of him to all those who were looking for redemption in Jerusalem,1.0
25015,His parents went every year to Jerusalem at the feast of the Passover,1.0
25017,and when they had fulfilled the days as they were returning the boy Jesus stayed behind in Jerusalem Joseph and his mother didnt know it,1.0
25018,but supposing him to be in the company they went a days journey and they looked for him among their relatives and acquaintances,1.0
25020,It happened after three days they found him in the temple sitting in the midst of the teachers both listening to them and asking them questions,1.0
25021,All who heard him were amazed at his understanding and his answers,1.0
25022,When they saw him they were astonished and his mother said to him Son why have you treated us this way Behold your father and I were anxiously looking for you,1.0
25023,He said to them Why were you looking for me Didnt you know that I must be in my Fathers house,1.0
25024,They didnt understand the saying which he spoke to them,1.0
25028,in the high priesthood of Annas and Caiaphas the word of God came to John the son of Zacharias in the wilderness,1.0
25029,He came into all the region around the Jordan preaching the baptism of repentance for remission of sins,1.0
25033,He said therefore to the multitudes who went out to be baptized by him You offspring of vipers who warned you to flee from the wrath to come,1.0
25036,The multitudes asked him What then must we do,1.0
25037,He answered them He who has two coats let him give to him who has none He who has food let him do likewise,1.0
25038,Tax collectors also came to be baptized and they said to him Teacher what must we do,1.0
25039,He said to them Collect no more than that which is appointed to you,1.0
25041,As the people were in expectation and all men reasoned in their hearts concerning John whether perhaps he was the Christ,1.0
25042,John answered them all I indeed baptize you with water but he comes who is mightier than I the latchet of whose sandals I am not worthy to loosen He will baptize you in the Holy Spirit and fire,1.0
25043,whose fan is in his hand and he will thoroughly cleanse his threshing floor and will gather the wheat into his barn but he will burn up the chaff with unquenchable fire,1.0
25044,Then with many other exhortations he preached good news to the people,1.0
25047,Now it happened when all the people were baptized Jesus also had been baptized and was praying The sky was opened,1.0
25048,and the Holy Spirit descended in a bodily form as a dove on him and a voice came out of the sky saying You are my beloved Son In you I am well pleased,1.0
25049,Jesus himself when he began to teach was about thirty years old being the son as was supposed of Joseph the son of Heli,1.0
25050,the son of Matthat the son of Levi the son of Melchi the son of Jannai the son of Joseph,1.0
25051,the son of Mattathias the son of Amos the son of Nahum the son of Esli the son of Naggai,1.0
25052,the son of Maath the son of Mattathias the son of Semein the son of Joseph the son of Judah,1.0
25053,the son of Joanan the son of Rhesa the son of Zerubbabel the son of Shealtiel the son of Neri,1.0
25056,the son of Simeon the son of Judah the son of Joseph the son of Jonan the son of Eliakim,1.0
25059,the son of Amminadab the son of Aram the son of Joram{TR omits the son of Joram} the son of Hezron the son of Perez the son of Judah,1.0
25060,the son of Jacob the son of Isaac the son of Abraham the son of Terah the son of Nahor,1.0
