,t,label
25191,For each tree is known by its own fruit For people dont gather figs from thorns nor do they gather grapes from a bramble bush,2
25192,The good man out of the good treasure of his heart brings out that which is good and the evil man out of the evil treasure of his heart brings out that which is evil for out of the abundance of the heart his mouth speaks,2
25193,Why do you call me Lord Lord and dont do the things which I say,2
25194,Everyone who comes to me and hears my words and does them I will show you who he is like,2
25195,He is like a man building a house who dug and went deep and laid a foundation on the rock When a flood arose the stream broke against that house and could not shake it because it was founded on the rock,2
25196,But he who hears and doesnt do is like a man who built a house on the earth without a foundation against which the stream broke and immediately it fell and the ruin of that house was great,2
25197,After he had finished speaking in the hearing of the people he entered into Capernaum,2
25198,A certain centurions servant who was dear to him was sick and at the point of death,2
25199,When he heard about Jesus he sent to him elders of the Jews asking him to come and save his servant,2
25200,When they came to Jesus they begged him earnestly saying He is worthy for you to do this for him,2
25201,for he loves our nation and he built our synagogue for us,2
25202,Jesus went with them When he was now not far from the house the centurion sent friends to him saying to him Lord dont trouble yourself for I am not worthy for you to come under my roof,2
25203,Therefore I didnt even think myself worthy to come to you but say the word and my servant will be healed,2
25204,For I also am a man placed under authority having under myself soldiers I tell this one Go! and he goes and to another Come! and he comes and to my servant Do this and he does it,2
25205,When Jesus heard these things he marveled at him and turned and said to the multitude who followed him I tell you I have not found such great faith no not in Israel,2
25206,Those who were sent returning to the house found that the servant who had been sick was well,2
25207,It happened soon afterwards that he went to a city called Nain Many of his disciples along with a great multitude went with him,2
25208,Now when he drew near to the gate of the city behold one who was dead was carried out the only son of his mother and she was a widow Many people of the city were with her,2
25209,When the Lord saw her he had compassion on her and said to her Dont cry,2
25210,He came near and touched the coffin and the bearers stood still He said Young man I tell you arise!,2
25211,He who was dead sat up and began to speak And he gave him to his mother,2
25212,Fear took hold of all and they glorified God saying A great prophet has arisen among us! and God has visited his people!,2
25213,This report went out concerning him in the whole of Judea and in all the surrounding region,2
25214,The disciples of John told him about all these things,2
25215,John calling to himself two of his disciples sent them to Jesus saying Are you the one who is coming or should we look for another,2
